customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,age_group
995,Urbano,Mews,Male,16,1965-11-12,Information Systems Manager,Health,Mass Customer,1,19,57.21885875185221,60
997,Ambros,Kernes,Male,30,1981-07-03,Teacher,Telecommunications,Mass Customer,1,13,41.57993392793385,40
998,Petunia,Dufton,Female,66,1965-12-13,Speech Pathologist,Manufacturing,Affluent Customer,1,5,57.13398363463557,60
1000,Paulie,Castelot,Female,44,1978-08-07,Compensation Analyst,Financial Services,Mass Customer,0,11,44.48485326234866,40
1001,Finley,Vost,Male,63,1979-08-27,Recruiter,Retail,Mass Customer,0,14,43.43075906465808,40
1003,Mariann,O'Geaney,Female,35,1968-02-03,Paralegal,Financial Services,High Net Worth,0,18,54.99294035517055,50
1004,Colas,Pumfrett,Male,35,1975-07-09,Business Systems Development Analyst,IT,High Net Worth,0,22,47.56499864521073,50
1005,Kalila,Birtwistle,Female,94,1967-09-15,Design Engineer,IT,High Net Worth,1,8,55.37898524315593,60
1006,Norbert,Gotcher,Male,15,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,1,19,45.4759755988785,50
1009,Nolie,Orring,Female,16,1957-05-09,Research Associate,Manufacturing,High Net Worth,1,13,65.73101163657948,70
1010,Leighton,Ebbles,Male,24,1963-01-26,Nurse,Financial Services,Affluent Customer,0,17,60.01426180598747,60
1011,Cymbre,Janos,Female,42,1985-07-19,Occupational Therapist,Health,High Net Worth,1,10,37.53604527861183,40
1013,Corissa,Zienkiewicz,Female,53,1976-09-06,Physical Therapy Assistant,Retail,High Net Worth,0,17,46.40138816724062,50
1014,Miller,Faloon,Male,60,1960-10-14,Senior Developer,Property,Mass Customer,1,8,62.29767624981589,60
1015,Toiboid,Sorrel,Male,7,1955-04-01,Web Developer I,Health,Mass Customer,0,17,67.83646212495364,70
1016,Adrian,Prettyjohns,Male,0,1959-08-12,Legal Assistant,IT,Mass Customer,1,17,63.472238355813964,60
1017,Jacquenette,Pluthero,Female,88,1979-01-09,Assistant Media Planner,Entertainment,High Net Worth,0,16,44.06047767626544,40
1018,Matthiew,Ferreras,Male,1,1994-11-27,Help Desk Operator,Manufacturing,Mass Customer,1,7,28.177879128725106,30
1019,Ignazio,Milby,Male,42,1973-11-19,Human Resources Assistant II,Manufacturing,Mass Customer,1,14,49.19952912838287,50
1021,Elvis,Rixon,Male,16,1977-10-02,Mechanical Systems Engineer,Retail,High Net Worth,0,7,45.33086652750811,50
1022,Suzann,Wilks,Female,56,1990-03-04,Assistant Manager,Financial Services,Affluent Customer,1,14,32.911720343808234,30
1024,Rhodia,D'Onise,Female,17,1992-06-05,Social Worker,Health,High Net Worth,1,2,30.655684970049705,30
1025,Ario,Jeromson,Male,69,1997-07-30,Quality Engineer,IT,Mass Customer,1,5,25.50568188990432,30
1027,Rolando,Sherewood,Male,33,1966-10-07,Statistician I,Financial Services,Affluent Customer,0,18,56.31808734655299,60
1030,Nariko,Dummigan,Female,9,1962-05-05,Food Chemist,Health,Mass Customer,0,5,60.74254506984642,60
1031,Roi,Ogden,Male,75,1983-09-15,Junior Executive,Manufacturing,Mass Customer,0,6,39.3786566943151,40
1035,Kara-lynn,Doddridge,Female,77,1976-11-02,Operator,Retail,Affluent Customer,1,5,46.24532746784227,50
1036,Randene,Ingle,Female,6,1969-11-28,Paralegal,Financial Services,Mass Customer,1,12,53.17497010253018,50
1037,Sissie,Rielly,Female,95,1956-08-08,Human Resources Assistant II,Financial Services,Mass Customer,0,10,66.48119815649433,70
1040,Jacenta,Wedlock,Female,78,1975-03-04,Food Chemist,Health,High Net Worth,0,9,47.912712835098276,50
1042,Isacco,Woodwind,Male,0,1976-01-14,Nuclear Power Engineer,Manufacturing,High Net Worth,1,11,47.0475342208899,50
1043,Giorgi,Hurford,Male,34,1986-10-20,Sales Associate,Financial Services,Mass Customer,1,16,36.28208386941109,40
1047,Standford,Tanswill,Male,39,1978-09-03,VP Accounting,Financial Services,Affluent Customer,0,11,44.41092977315997,40
1049,Fraser,Gaenor,Male,35,1996-03-02,Software Consultant,Property,Mass Customer,0,2,26.915703998503403,30
1050,Marjie,Ghion,Female,7,1973-07-29,Software Consultant,Telecommunications,Mass Customer,1,15,49.50891262017257,50
1051,Xylia,Lange,Female,34,1977-09-29,Help Desk Technician,Property,High Net Worth,1,14,45.33908024852907,50
1052,Dela,Flannigan,Female,31,1986-02-02,Junior Executive,Financial Services,High Net Worth,0,3,36.99393969122811,40
1054,Natal,Matiewe,Male,27,1983-08-09,Nuclear Power Engineer,Manufacturing,Mass Customer,1,13,39.47995925357367,40
1055,Danell,Rose,Female,30,1988-06-08,Data Coordiator,Manufacturing,Mass Customer,0,12,34.64755338623895,30
1056,Kendricks,Markel,Male,96,1966-12-18,Software Test Engineer IV,Manufacturing,Affluent Customer,0,6,56.12095804204982,60
1057,Laryssa,Durdle,Female,73,1969-04-06,Registered Nurse,Health,Mass Customer,0,5,53.82111615617947,50
1058,Gretel,Gionettitti,Female,37,1987-10-24,Research Assistant IV,Retail,Affluent Customer,1,4,35.27179618383233,40
1059,Chantal,Plante,Female,68,1968-02-16,Account Representative III,Entertainment,High Net Worth,1,6,54.957347564079704,50
1060,Vanda,Boadby,Female,88,1961-11-23,Associate Professor,Argiculture,Affluent Customer,1,13,61.188823911985544,60
1063,Terrence,Geck,Male,22,1987-03-01,Actuary,Financial Services,Affluent Customer,1,13,35.92068014448861,40
1064,Thornie,Andrusov,Male,3,1977-06-13,Librarian,Entertainment,Affluent Customer,1,8,45.63477420528383,50
1065,Chilton,Ghirigori,Male,8,1962-06-27,Quality Engineer,Financial Services,Mass Customer,1,8,60.59743599847603,60
1066,Hailey,Ricciardi,Male,45,1995-10-06,Recruiter,Telecommunications,High Net Worth,0,12,27.320914235537703,30
1067,Berri,Cotillard,Female,13,1965-05-17,Engineer IV,Financial Services,Mass Customer,1,13,57.708944106103154,60
1069,Reese,Titterington,Male,85,1976-04-15,Web Designer I,Telecommunications,Mass Customer,0,15,46.79564677624696,50
1072,Curt,Petrello,Male,60,1957-06-01,Senior Cost Accountant,Financial Services,High Net Worth,1,8,65.66803977541875,70
1075,Cullin,Elcoate,Male,26,1967-07-25,Administrative Officer,Manufacturing,High Net Worth,0,7,55.521356407519335,60
1076,Siegfried,Trattles,Male,33,2000-06-06,Pharmacist,Health,Affluent Customer,0,2,22.652782788622297,20
1078,Abe,Pilley,Male,69,1976-06-05,Executive Secretary,Manufacturing,Mass Customer,0,20,46.656013518890546,50
1079,Dennie,L' Anglois,Male,70,1978-01-03,Nurse Practicioner,Manufacturing,Mass Customer,0,18,45.07624117585818,50
1080,Monah,Talbot,Female,70,1999-12-26,Speech Pathologist,Property,Mass Customer,1,2,23.099061630761422,20
1081,Marga,Cradduck,Female,25,1985-10-21,Social Worker,Health,Mass Customer,0,16,37.27868201995491,40
1084,Serena,Jagson,Female,54,1994-05-18,Accounting Assistant I,Retail,Affluent Customer,0,8,28.706295181073887,30
1085,Lucho,Strafen,Male,4,1975-09-12,Internal Auditor,Health,Mass Customer,0,8,47.387034689756476,50
1086,Ezechiel,Parnall,Male,84,1989-06-21,Statistician IV,Property,Mass Customer,1,4,33.61262453759729,30
1087,Lian,Madrell,Female,39,1979-09-18,Financial Analyst,Financial Services,Mass Customer,1,8,43.37052511050434,40
1089,Korney,Hess,Female,90,1988-09-17,Product Engineer,Property,Affluent Customer,0,12,34.37102477853311,30
1092,Katlin,Creddon,Female,56,1935-08-22,VP Quality Control,Retail,Mass Customer,0,5,87.44535210900533,90
1094,Shaughn,Salters,Male,48,1975-12-27,Dental Hygienist,Health,High Net Worth,0,19,47.0968165470157,50
1095,Emelda,Gerler,Female,2,1958-08-29,Project Manager,Health,Mass Customer,0,6,64.42502999424596,60
1096,Jakie,Mungham,Male,33,1969-11-29,Software Test Engineer I,Health,High Net Worth,0,14,53.17223219552319,50
1097,Gwenora,Grabbam,Female,71,1968-01-31,Engineer II,Financial Services,Mass Customer,1,18,55.00115407619152,60
1098,Maure,Crow,Female,99,1989-02-01,Administrative Assistant IV,Financial Services,Mass Customer,1,12,33.99593151857568,30
1099,Jarrett,Maffia,Male,12,1975-01-13,Tax Accountant,Manufacturing,Affluent Customer,1,11,48.049608185447696,50
1100,Cord,Braundt,Male,59,1983-01-02,Engineer I,Manufacturing,Mass Customer,0,15,40.079560888104155,40
1102,Stephana,Puzey,Female,16,1976-08-17,Recruiting Manager,Manufacturing,Affluent Customer,0,15,46.456146307380386,50
1103,Glynnis,Sailor,Female,76,1978-01-30,Financial Advisor,Financial Services,High Net Worth,1,20,45.002317686669485,50
1104,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,0,8,63.08619346782858,60
1106,Sibyl,Bigmore,Female,2,1962-12-17,Software Consultant,Retail,Mass Customer,0,15,60.123778086267016,60
1107,Maridel,Whitby,Female,70,1974-07-17,Social Worker,Health,High Net Worth,0,18,48.54243144670563,50
1108,Ginnie,Farriar,Female,86,1962-03-06,Dental Hygienist,Health,Mass Customer,0,17,60.90681949026573,60
1109,Nestor,Billingsley,Male,21,1989-09-01,Web Developer II,Entertainment,High Net Worth,0,6,33.41549523309412,30
1110,Lazar,Cherryman,Male,73,1991-03-17,Information Systems Manager,Retail,High Net Worth,0,12,31.87679149516658,30
1113,Dorie,Willock,Male,45,1992-06-24,Recruiter,Property,Mass Customer,0,6,30.603664736916922,30
1114,Evonne,Southan,Female,96,1976-06-03,Structural Engineer,Retail,Mass Customer,0,14,46.66148933290452,50
1116,Tori,Coche,Female,59,1974-06-26,Assistant Manager,Health,Mass Customer,1,16,48.59992749385239,50
1118,Colline,Coulman,Female,95,1975-12-19,Sales Representative,Retail,Mass Customer,1,9,47.118719803071606,50
1120,Jacquelyn,Rowlinson,Female,87,1980-08-31,Web Developer IV,Retail,Affluent Customer,0,12,42.417733472072335,40
1121,Dione,Raithby,Female,30,1984-01-21,Registered Nurse,Health,Mass Customer,1,3,39.02820459742056,40
1124,Eben,Threader,Male,36,1965-02-03,Health Coach III,Health,Affluent Customer,1,9,57.99094852782297,60
1125,Raff,Everley,Male,25,1990-01-19,Software Test Engineer III,IT,Affluent Customer,0,9,33.03218825211573,30
1127,Elly,Ormshaw,Female,30,1991-02-27,Physical Therapy Assistant,Financial Services,Mass Customer,0,8,31.926073821292373,30
1128,Kirsten,Longman,Female,47,1992-04-12,Financial Advisor,Financial Services,Mass Customer,1,8,30.803531948427086,30
1132,Coriss,Darkott,Female,99,1985-08-01,Actuary,Financial Services,Affluent Customer,1,9,37.50045248752098,40
1134,Sullivan,Scullion,Male,22,1994-09-30,Administrative Assistant IV,Financial Services,Affluent Customer,0,3,28.33667773513044,30
1135,Mireielle,Avrasin,Female,60,1980-05-03,Software Engineer IV,Financial Services,Mass Customer,1,11,42.74628231291096,40
1136,Ivan,Blackhall,Male,72,1977-08-31,Executive Secretary,Property,High Net Worth,0,7,45.41847955173174,50
1138,Elli,Loxdale,Female,77,1991-09-21,Statistician I,Retail,Mass Customer,1,5,31.36206497785274,30
1139,Shellysheldon,Wickey,Male,52,1982-09-15,Editor,Manufacturing,Mass Customer,1,16,40.3779927518659,40
1142,Michal,Paiton,Male,95,1998-05-07,Desktop Support Technician,Telecommunications,Mass Customer,0,2,24.73633002094055,20
1143,Goraud,Boissieux,Male,64,1955-03-06,Office Assistant IV,Health,Mass Customer,1,6,67.90764770713534,70
1144,Damon,Phelip,Male,73,1996-12-12,Environmental Specialist,Health,High Net Worth,1,5,26.13540050151168,30
1146,Hadleigh,Birley,Male,88,1992-08-31,Assistant Professor,Financial Services,High Net Worth,0,8,30.417487060441704,30
1147,Tate,Studholme,Male,71,1968-07-09,Health Coach II,Entertainment,High Net Worth,1,9,54.563088955073354,50
1148,Inigo,Ojeda,Male,60,1987-09-28,Statistician IV,Financial Services,High Net Worth,0,5,35.34298176601403,40
1150,Bernelle,Warwick,Female,64,1975-09-26,Information Systems Manager,Financial Services,Mass Customer,1,13,47.34870399165864,50
1151,Brena,Amburgy,Female,27,1965-04-06,VP Product Management,Argiculture,High Net Worth,1,19,57.821198293389685,60
1152,Humfrid,Ducket,Male,47,1998-06-23,Business Systems Development Analyst,Financial Services,Mass Customer,1,3,24.60764839161209,20
1153,Mirilla,Lothlorien,Female,53,1995-01-17,Desktop Support Technician,Health,Mass Customer,1,3,28.03824587136869,30
1154,Chase,Youd,Male,26,1974-11-24,Research Nurse,Health,Mass Customer,1,20,48.18650353579712,50
1155,Janetta,Hartrick,Female,73,1994-01-15,VP Marketing,Property,Mass Customer,1,9,29.043057742933474,30
1156,Breena,Risebrow,Female,22,1997-10-16,Marketing Assistant,Argiculture,Mass Customer,1,1,25.29212514335922,30
1157,Saunder,Camerati,Male,69,1974-04-03,Research Nurse,Health,Affluent Customer,1,17,48.82991168243942,50
1159,Elbert,Bridgement,Male,94,1993-01-28,Librarian,Entertainment,Mass Customer,0,1,30.006801009393428,30
1160,Trisha,Nisuis,Female,98,1965-04-08,Speech Pathologist,IT,Affluent Customer,0,10,57.8157224793757,60
1161,Sibylle,Cutsforth,Female,86,1977-01-14,Senior Quality Engineer,Retail,Mass Customer,0,15,46.04546025633211,50
1163,Manolo,Dwire,Male,77,1981-11-13,Cost Accountant,Financial Services,High Net Worth,1,8,41.21579229600438,40
1164,Gilligan,Mowat,Female,97,1977-01-09,Food Chemist,Health,Mass Customer,1,17,46.059149791367055,50
1165,Fanni,Wakelin,Female,58,1993-06-23,Administrative Assistant IV,Financial Services,High Net Worth,0,2,29.607066586373108,30
1166,Fannie,Devil,Female,40,1972-12-05,Quality Control Specialist,Health,Affluent Customer,0,8,50.15505867382186,50
1167,Elberta,Crickett,Female,20,1996-06-03,Software Test Engineer III,Health,Mass Customer,0,4,26.661078646853472,30
1168,Iosep,Shaddick,Male,44,1965-02-16,Pharmacist,Health,Affluent Customer,0,18,57.955355736732116,60
1169,Kessiah,Corden,Female,33,1967-08-09,Actuary,Financial Services,Mass Customer,1,13,55.48028780241451,60
1170,Lari,Rotte,Female,62,1964-11-30,Assistant Professor,IT,Mass Customer,1,4,58.168912483277225,60
1173,Gertie,Chaim,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,0,16,44.917442569452845,40
1177,Bobbette,Pozzi,Female,47,1953-08-31,Food Chemist,Health,Affluent Customer,1,6,69.418972374993,70
1178,Angelo,Byne,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,0,13,52.68488474827924,50
1179,Kerry,Pashenkov,Male,56,1988-08-15,Media Manager IV,Financial Services,High Net Worth,1,13,34.46137570976373,30
1180,Gaye,Quickenden,Female,48,1975-08-17,Account Representative I,Financial Services,Affluent Customer,0,10,47.45822027193818,50
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,0,8,44.654603496781945,40
1182,Carolann,Ottiwill,Female,84,1975-01-11,Data Coordiator,IT,Mass Customer,1,7,48.05508399946167,50
1184,Auberta,Teodori,Female,89,1968-10-07,Social Worker,Health,Mass Customer,0,13,54.31667732444439,50
1186,Brantley,Cecchi,Male,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,1,20,45.67858071739565,50
1189,Mart,Bazoche,Male,22,1988-08-29,Geologist I,Health,High Net Worth,1,8,34.42304501166589,30
1190,Sib,Gilby,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,1,10,54.39881453465404,50
1192,Hollyanne,McCarter,Female,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,0,16,53.136639404432344,50
1193,Quintus,Whear,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,0,5,37.02679457531197,40
1194,Audry,Scurrey,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,0,3,30.852814274552877,30
1195,Ally,Folliott,Female,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,0,18,44.86268442931308,40
1196,Phillie,Bradforth,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,0,2,24.870487464282988,20
1197,Isobel,Lampett,Female,44,1997-10-16,Professor,Financial Services,High Net Worth,1,5,25.29212514335922,30
1198,Alina,Rickson,Female,73,1973-09-30,Sales Representative,Retail,High Net Worth,0,7,49.3364244787323,50
1199,Ludovico,Bertot,Male,7,1958-06-14,VP Accounting,Financial Services,Affluent Customer,1,5,64.63311092677709,60
1200,Hedda,Lathom,Female,38,1974-04-30,Librarian,Entertainment,High Net Worth,0,18,48.75598819325073,50
1203,Claresta,Carnier,Female,38,1988-05-06,Technical Writer,Health,Affluent Customer,0,22,34.73790431746957,30
1204,Trudy,Huffy,Female,12,1971-03-24,Senior Developer,Manufacturing,Affluent Customer,1,16,51.858036832168715,50
1205,Barton,Baudts,Male,38,1978-06-05,Business Systems Development Analyst,Manufacturing,Affluent Customer,0,13,44.657341403788934,40
1206,Lucina,Metcalf,Female,13,1978-05-07,Paralegal,Financial Services,Mass Customer,0,13,44.736740706991604,40
1207,Mabel,Marousek,Female,30,1997-09-25,Engineer IV,Health,Mass Customer,0,1,25.349621190505978,30
1208,Lira,Durn,Female,23,1983-12-26,Budget/Accounting Analyst IV,Financial Services,Mass Customer,0,15,39.09939017960227,40
1209,Jacky,Jerosch,Male,40,1977-09-06,Senior Developer,Property,High Net Worth,1,11,45.40205210968981,50
1211,Gunar,Petasch,Male,45,1978-07-23,VP Sales,Financial Services,Affluent Customer,1,14,44.52592186745349,40
1212,Cindy,Freeborn,Female,28,1968-10-24,Legal Assistant,Property,Affluent Customer,0,13,54.27013290532559,50
1214,Martino,Shalcros,Male,0,1989-05-01,Internal Auditor,Property,High Net Worth,0,15,33.75225779495371,30
1215,Dyann,Turbard,Female,79,1967-02-26,VP Quality Control,Manufacturing,Mass Customer,0,11,55.92930455156062,60
1216,Frank,Vallerine,Female,15,1959-06-25,Software Test Engineer I,Telecommunications,Affluent Customer,1,10,63.60365789214941,60
1217,Dulcinea,Janssen,Female,67,1968-08-19,Structural Engineer,Manufacturing,High Net Worth,0,16,54.45083476778683,50
1221,Byrom,Draisey,Male,75,1995-09-25,VP Product Management,Health,High Net Worth,1,14,27.351031212614576,30
1222,Barbey,Ville,Female,83,1970-11-01,Account Executive,Property,Mass Customer,0,19,52.24955753416807,50
1224,Aundrea,Reisenberg,Female,9,1977-04-04,Junior Executive,Manufacturing,Mass Customer,0,16,45.82642769577303,50
1225,Arte,Witchell,Male,5,1988-01-22,Clinical Specialist,Health,Mass Customer,1,10,35.02538455320336,40
1226,Constantia,Sirr,Female,32,1981-03-16,Director of Sales,Health,Mass Customer,1,13,41.8783657916956,40
1227,Carlina,Pencot,Female,63,1989-09-30,Software Engineer I,IT,Affluent Customer,1,12,33.33609592989146,30
1228,Marti,Bisterfeld,Female,43,1962-04-27,Senior Cost Accountant,Financial Services,Affluent Customer,0,6,60.76444832590233,60
1229,Sebastian,Trass,Male,38,2000-01-08,GIS Technical Architect,Manufacturing,Affluent Customer,1,1,23.063468839670573,20
1231,Aloisia,Shawel,Female,94,1973-07-28,Social Worker,Health,Affluent Customer,0,18,49.51165052717956,50
1232,Stillmann,Wilfling,Male,83,1959-09-12,Help Desk Operator,Property,Affluent Customer,0,20,63.38736323859732,60
1235,Sharon,Cranage,Female,24,1969-02-28,Dental Hygienist,Health,Mass Customer,0,9,53.92241871543805,50
1236,Bryanty,Megarrell,Male,75,1974-05-21,Web Designer IV,Financial Services,High Net Worth,1,18,48.69849214610397,50
1237,Junia,Humerstone,Female,6,1969-12-31,Research Nurse,Health,High Net Worth,0,16,53.084619171299565,50
1240,Pen,Earey,Female,64,1965-05-13,Sales Associate,Manufacturing,Mass Customer,1,19,57.71989573413111,60
1241,Lolly,Junkison,Female,23,1986-03-22,Pharmacist,Health,Affluent Customer,1,11,36.86252015489266,40
1242,Bartholomeo,Meeke,Male,36,1973-02-04,Human Resources Assistant III,Property,High Net Worth,1,18,49.98804634639556,50
